ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCKRSPO23N000000053,관광명소,관광명소_지역명소,제16회 제주해녀축제,50,제주특별자치도,50110,제주시,5011025629,구좌읍 상도리,501104849073,제주특별자치도 제주시 구좌읍 해녀박물관길 26,제주특별자치도 제주시 구좌읍 상도리 3204-1,"26 Haenyeobangmulgwan-gil, Gujwa-eup, Jeju-si, Jeju-do",4167012000,,5011025629004710035048769,064-711-7021,61662,,33,126,문화정보원,체험 및 홍보부스 운영·’즐거운 오후 2시’와 함께하는 해녀가족 노래자랑·지역문화공원,20240604,20240604
KCKRSPO23N000000054,관광명소,관광명소_축제,휴애리 핑크뮬리축제,50,제주특별자치도,50130,서귀포시,5013025329,남원읍 신례리,501303350180,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도 서귀포시 남원읍 신례리 2081 휴애리,"256 Sillyedong-ro, Namwon-eup, Seogwipo-si, Jeju-do",4276034000,휴애리,5013025329120150004000001,064-732-2114,61746,hueree.com,33,126,문화정보원,흑돼지야놀자·동물먹이주기체험·야생화 자연 학습체험·청귤체험·감귤체험·전통놀이체험,20240604,20240604
KCKRSPO23N000000055,관광명소,관광명소_축제,2023 숲으로오라-찾아라초록 숲의 비밀,50,제주특별자치도,50110,제주시,5011012000,오라이동,501103349144,제주특별자치도 제주시 오남로 221 (오라이동),제주특별자치도 제주시 오라이동 899-3,"221 Onam-ro, Jeju-si, Jeju-do",4283025000,,5011012000108990003000001,064-740-6000,61636,www.instagram.com/jejuforest_ora/,33,126,문화정보원,어린이 환경수호대(3기)·숲속 보물찾기·업사이클 굿즈 만들기 등 다양한 체험 프로그램과 환경의 중요성을 직접 느낄 수 있는 교육 프로그램과 제주 설화 인형극·밤마실 극장 등 현장에서 참여할 수 있는 다양한 체험거리와 즐길거리가 마련된다,20240604,20240604
KCKRSPO23N000000056,관광명소,관광명소_축제,신산 도채비 빛축제,50,제주특별자치도,50110,제주시,5011010200,일도이동,501103349113,제주특별자치도 제주시 신산로 82 (일도이동),제주특별자치도 제주시 일도이동 837-20 제주민속관광타운,"82 Sinsan-ro, Jeju-si, Jeju-do",4211010700,제주민속관광타운,5011010200108370020031437,,61639,www.instagram.com/jeju_sinsan,33,126,문화정보원,제주 도심 속 휴식공간인 신산공원에서 가을밤 신비롭고 아름다운 빛이 켜진다. 어쩌면 기적처럼 소원이 이루어질지 모른다. 처음 만나는 도채비 빛 축제를 만나보자,20240604,20240604
KCKRSPO23N000000057,관광명소,관광명소_축제,마노르블랑 핑크뮬리축제,50,제주특별자치도,50130,서귀포시,5013031026,안덕면 덕수리,501304850735,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,"46 Iljuseo-ro 2100beon-gil, Andeok-myeon, Seogwipo-si, Jeju-do",4215034028,,5013031026129520000000001,064-794-0999,61636,manorblanc.modoo.at,33,126,문화정보원,대한민국 핑크뮬리의 성지 마노르블랑에서 핑크뮬리축제의 향연이 시작된다.,20240604,20240604
KCKRSPO23N000000058,관광명소,관광명소_지역명소,제8회 고마로 마문화축제,50,제주특별자치도,50110,제주시,5011010200,일도이동,501103349113,제주특별자치도 제주시 신산로 82 (일도이동),제주특별자치도 제주시 일도이동 837-20 제주민속관광타운,"82 Sinsan-ro, Jeju-si, Jeju-do",4165039000,제주민속관광타운,5011010200108370020031437,064-728-4442,61662,,33,126,문화정보원,고마로가요제·거리퍼레이드·먹거리장터 및 체험부스 운영 등,20240604,20240604
KCKRSPO23N000000059,관광명소,관광명소_지역명소,제주 광어대축제,50,제주특별자치도,50110,제주시,5011012000,오라이동,501103349137,제주특별자치도 제주시 연삼로 166 (오라이동),제주특별자치도 제주시 오라이동 2155-1,"166 Yeonsam-ro, Jeju-si, Jeju-do",4165038000,,5011012000121550001000001,064-766-7225,15355,,33,126,문화정보원,광어를 소재로 한 국내 유일의 행사로써 제주 광어의 우수성과 안정성을 소개하고 홍보하는 축제이다.,20240604,20240604
KCKRSPO23N000000060,관광명소,관광명소_지역명소,JEMI페스타,50,제주특별자치도,50110,제주시,5011010200,일도이동,501103349113,제주특별자치도 제주시 신산로 82 (일도이동),제주특별자치도 제주시 일도이동 837-20 제주민속관광타운,"82 Sinsan-ro, Jeju-si, Jeju-do",4145010600,제주민속관광타운,5011010200108370020031437,064-735-0617,15471,jejuckl.kr/community/photo.htm?act=view&seq=580,33,126,문화정보원,제주의 JEMI있는 콘텐츠를 발굴하는 연구소 ’제주콘텐츠코리아랩’의 콘텐츠 기업을 만날 수 있는 ’JEMI페스타’가 개최된다. 이번 JEMI페스타에는 32개 팀의 도내 콘텐츠기업과 예비창업자들이 참여해 다양한 미션존·체험존·전시존이 운영된다.,20240604,20240604
KCKRSPO23N000000061,관광명소,관광명소_지역명소,흥부제,52,전북특별자치도,52190,남원시,5219012200,어현동,451904613419,전북특별자치도 남원시 양림길 12 (어현동),전북특별자치도 남원시 어현동 37-19 춘향테마파크,"12 Yangnim-gil, Namwon-si, Jeonbuk-do",4145010600,춘향테마파크,4519012200100370019070248,063-620-5772,28013,,35,127,문화정보원,흥부마을터울림+다양한 공연 및 홍보 등,20240604,20240604
KCKRSPO23N000000062,관광명소,관광명소_지역명소,지리산 뱀사골 단풍제,52,전북특별자치도,52190,남원시,5219046027,산내면 부운리,451904613449,전북특별자치도 남원시 산내면 와운길 10,전북특별자치도 남원시 산내면 부운리 252 지리산국립공원,"10 Waun-gil, Sannae-myeon, Namwon-si, Jeonbuk-do",4831031023,지리산국립공원,4519046027100930004014689,063-620-4705,25750,,35,127,문화정보원,"단풍제(산신제)+체험행사(단풍길 걷기, 보물찾기 등)+지리산 풍경 사진전+공연단 공연",20240604,20240604
KCKRSPO23N000000063,관광명소,관광명소_축제,백운계곡 뜬구름 축제,41,경기도,41650,포천시,4165038022,이동면 도평리,416503000135,경기도 포천시 이동면 포화로 148,경기도 포천시 이동면 도평리 720,"148 Pohwa-ro, Idong-myeon, Pocheon-si, Gyeonggi-do",4215010300,,4165038022107200000063899,,63008,,38,127,문화정보원,장작패기+무술체험+포천쿠키만들기+레트로포토존+뜬구름빵+행운쿠기체험 등,20240604,20240604
KCKRSPO23N000000064,관광명소,관광명소_축제,억새꽃 축제,41,경기도,41650,포천시,4165039023,영북면 산정리,416504439259,경기도 포천시 영북면 산정호수로411번길 89,경기도 포천시 영북면 산정리 191-1,"89 Sanjeonghosu-ro 411beon-gil, Yeongbuk-myeon, Pocheon-si, Gyeonggi-do",4215010500,,4165039023101910001063690,,11103,,38,127,문화정보원,작은버스킹+1년 후에 받는 편지 등,20240604,20240604
KCKRSPO23N000000065,관광명소,관광명소_지역명소,포천 백운계곡 동장군 축제,41,경기도,41650,포천시,4165038022,이동면 도평리,416503213050,경기도 포천시 이동면 화동로 2381,경기도 포천시 이동면 도평리 249,"2381 Hwadong-ro, Idong-myeon, Pocheon-si, Gyeonggi-do",4831010600,,4165038022102490000000001,,63331,,38,127,문화정보원,ICE BIG TREE 포토존+얼음조각작품 전시+튜브 눈썰매+송어얼음 낚시,20240604,20240604
KCKRSPO23N000000066,관광명소,관광명소_지역명소,도봉 과학축전,11,서울특별시,11320,도봉구,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656 (방학동),서울특별시 도봉구 방학동 720 도봉구청,"656 Madeul-ro, Dobong-gu, Seoul",4831034026,도봉구청,1132010600107200000004091,02-2091-2316,63365,http://science.dobong.go.kr,37,127,문화정보원,과학 체험· 전시·교육·이벤트 마당 등,20240604,20240604
KCKRSPO23N000000067,관광명소,관광명소_지역명소,제13회 남한강축제,51,강원특별자치도,51130,원주시,5113035021,부론면 법천리,421303238089,강원특별자치도 원주시 부론면 앙암로 1234,강원특별자치도 원주시 부론면 법천리 1575-1,"1234 Angam-ro, Buron-myeon, Wonju-si, Gangwon-do",4831034023,,4213035021115750001000001,033-737-5630,,,37,127,문화정보원,문화예술공연+노래자랑 등,20240604,20240604
KCKRSPO23N000000068,관광명소,관광명소_지역명소,치악산찰옥수수축제,,,,,,,,경기도 안산시 단원구 광덕대로 157 (고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4831010900,,4127310100108000000000001,033-737-1164,,,32,123,문화정보원,지역 옥수수 판매 및 농특산물 직거래장터 운영 등,20240604,20240604
KCKRSPO23N000000069,관광명소,관광명소_지역명소,치악산복숭아축제,51,강원특별자치도,51130,원주시,5113010600,명륜동,421303219013,강원특별자치도 원주시 단구로 170 (명륜동),강원특별자치도 원주시 명륜동 345 원주댄싱공연장,"170 Dangu-ro, Wonju-si, Gangwon-do",4831033021,원주댄싱공연장,4213010600103450000000001,033-737-4131,26447,,37,127,문화정보원,지역 복숭아 판매+품평회+기타 등,20240604,20240604
KCKRSPO23N000000070,관광명소,관광명소_지역명소,2023 원주 댄싱카니발,51,강원특별자치도,51130,원주시,5113010600,명륜동,421303219013,강원특별자치도 원주시 단구로 170 (명륜동),강원특별자치도 원주시 명륜동 345 원주댄싱공연장,"170 Dangu-ro, Wonju-si, Gangwon-do",4831033024,원주댄싱공연장,4213010600103450000000001,033-737-5123,26447,,37,127,문화정보원,댄싱경연+문화예술공연+각종 체험 등,20240604,20240604
KCKRSPO23N000000071,관광명소,관광명소_지역명소,원주삼토페스티벌,51,강원특별자치도,51130,원주시,5113010600,명륜동,421302219001,강원특별자치도 원주시 서원대로 311 (명륜동),강원특별자치도 원주시 명륜동 342 원주종합운동장,"311 Seowon-daero, Wonju-si, Gangwon-do",4831033025,원주종합운동장,4213010600103110000004187,033-737-4155,63168,,37,127,문화정보원,농촌문화체험+지역먹거리 판매 등,20240604,20240604
KCKRSPO23N000000072,관광명소,관광명소_지역명소,치악산한우축제,51,강원특별자치도,51130,원주시,5113010600,명륜동,421303219013,강원특별자치도 원주시 단구로 170 (명륜동),강원특별자치도 원주시 명륜동 345 원주댄싱공연장,"170 Dangu-ro, Wonju-si, Gangwon-do",4831010700,원주댄싱공연장,4213010600103450000000001,033-737-4195,63111,,37,127,문화정보원,지역 한우 판매 등,20240604,20240604
KCKRSPO23N000000073,관광명소,관광명소_지역명소,원주 독서대전,51,강원특별자치도,51130,원주시,5113010600,명륜동,421303219013,강원특별자치도 원주시 단구로 170 (명륜동),강원특별자치도 원주시 명륜동 345 원주댄싱공연장,"170 Dangu-ro, Wonju-si, Gangwon-do",4831035025,원주댄싱공연장,4213010600103450000000001,033-737-3817,26447,,37,127,문화정보원,학술토론+전시체험 등,20240604,20240604
KCKRSPO23N000000074,관광명소,관광명소_지역명소,원주 평생학습 축제,51,강원특별자치도,51130,원주시,5113010800,일산동,421303219043,강원특별자치도 원주시 원일로 139 (일산동),강원특별자치도 원주시 일산동 211 시민문화센터,"139 Wonil-ro, Wonju-si, Gangwon-do",4831036028,시민문화센터,4213010800102110000837544,033-737-3808,63003,www.wonju.go.kr,37,127,문화정보원,개막식+공연+전시+체험 등,20240604,20240604
KCKRSPO23N000000075,관광명소,관광명소_지역명소,제8회 상록수문화제,41,경기도,41271,안산시,4127110400,본오동,412714370208,경기도 안산시 상록구 샘골서길 64 (본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4831036028,최용신기념관,4127110400108790004001701,031-481-3040,63624,https://www2.ansan.go.kr/choiyongshin/main/main.do,37,126,문화정보원,공연+체험 등,20240604,20240604
KCKRSPO23N000000076,관광명소,관광명소_지역명소,제9회 상록수문화제,41,경기도,41271,안산시,4127110400,본오동,412714370208,경기도 안산시 상록구 샘골서길 64 (본오동),경기도 안산시 상록구 본오동 879-4 최용신기념관,"64 Saemgolseo-gil, Sangnok-gu, Ansan-si, Gyeonggi-do",4831031025,최용신기념관,4127110400108790004001701,031-481-3040,63219,https://www2.ansan.go.kr/choiyongshin/main/main.do,37,126,문화정보원,기념음악회+전시+체험 등,20240604,20240604
KCKRSPO23N000000077,관광명소,관광명소_지역명소,안산국제거리극축제,41,경기도,41273,안산시,4127310100,고잔동,412732190001,경기도 안산시 단원구 광덕대로 157 (고잔동),경기도 안산시 단원구 고잔동 800,"157 Gwangdeok-daero, Danwon-gu, Ansan-si, Gyeonggi-do",4831031024,,4127310100108000000000001,031-481-0536,63365,https://www.ansanart.com/index.do,37,126,문화정보원,순수예술축제,20240604,20240604
KCKRSPO23N000000078,관광명소,관광명소_지역명소,여르미오페스티벌,41,경기도,41273,안산시,4127310700,초지동,412733191020,경기도 안산시 단원구 동산로 268 (초지동),경기도 안산시 단원구 초지동 667 경기도미술관,"268 Dongsan-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4831031024,경기도미술관,4127310700106670000034923,031-481-0535,63165,https://www.ansanart.com/index.do,37,126,문화정보원,대중예술축제,20240604,20240604
KCKRSPO23N000000079,관광명소,관광명소_지역명소,2024 경산자인단오제,47,경상북도,47290,경산시,4729033022,자인면 서부리,472904739115,경상북도 경산시 자인면 계정길 68,경상북도 경산시 자인면 서부리 70,"68 Gyejeong-gil, Jain-myeon, Gyeongsan-si, Gyeongsangbuk-do",4831031026,,4729033022100700000055543,053-856-5765,17306,jaindano.or.kr,35,128,문화정보원,무형문화재 공연 및 각종 체험부대행사,20240604,20240604
KCKRSPO23N000000080,관광명소,관광명소_지역명소,2024 경산갓바위소원성취축제,,,,,,,,,전북특별자치도 군산시 중앙로1가 11-1,,4831039029,,,053-851-0022,17379,,32,123,문화정보원,소원성취 다례봉행+음악회 및 체험부대행사,20240604,20240604
KCKRSPO23N000000081,관광명소,관광명소_지역명소,제13회 경산대추축제 농산물한마당,,,,,,,,충청북도 음성군 음성읍 예술로 102,충청북도 음성군 음성읍 읍내리 781-2 음성문화예술회관,"102 Yesul-ro, Eumseong-eup, Eumseong-gun, Chungcheongbuk-do",4831010600,음성문화예술회관,4377025021107810002000074,053-810-6707,17306,,32,123,문화정보원,우수 농산물 홍보 및 판매+체험행사 등,20240604,20240604
KCKRSPO23N000000082,관광명소,관광명소_지역명소,정서진 해넘이 행사,28,인천광역시,28260,서구,2826011900,오류동,282603156173,인천광역시 서구 정서진1로 41 (오류동),인천광역시 서구 오류동 1563,"41 Jeongseojin 1-ro, Seo-gu, Incheon",4831038028,,2826011900000990099555555,032-560-5933,24336,http://www.seo.incheon.kr/,37,126,문화정보원,경관조명행사 + 체험프로그램,20240604,20240604
KCKRSPO23N000000083,관광명소,관광명소_지역명소,아라뱃길 카약축제,28,인천광역시,28260,서구,2826011900,오류동,282603156173,인천광역시 서구 정서진1로 41 (오류동),인천광역시 서구 오류동 1563,"41 Jeongseojin 1-ro, Seo-gu, Incheon",4888040025,,2826011900000990099555555,032-560-5933,24336,http://www.seo.incheon.kr/,37,126,문화정보원,수상레저체험 + 부대행사,20240604,20240604
KCKRSPO23N000000084,관광명소,관광명소_지역명소,벌교꼬막축제,46,전라남도,46780,보성군,4678025338,벌교읍 회정리,467804670167,전라남도 보성군 벌교읍 벌교천1길 19,전라남도 보성군 벌교읍 회정리 547-2,"19 Beolgyocheon 1-gil, Beolgyo-eup, Boseong-gun, Jeollanam-do",4825052000,,4678025338105470002704815,061-857-7676,24235,,34,127,문화정보원,지역 농특산물 판매 및 체험 전시행사,20240604,20240604
